"order_id","customer_id","employee_id","order_date","required_date","shipped_date","ship_via","freight","ship_name","ship_address","ship_city","ship_region","ship_postal_code","ship_country","_sdc_extracted_at","_sdc_received_at","_sdc_batched_at","_sdc_deleted_at","_sdc_sequence","_sdc_table_version","_sdc_sync_started_at","order_id-2","product_id","unit_price","quantity","discount","_sdc_extracted_at-2","_sdc_received_at-2","_sdc_batched_at-2","_sdc_deleted_at-2","_sdc_sequence-2","_sdc_table_version-2","_sdc_sync_started_at-2"
"10869","SEVES","5","1998-02-04","1998-03-04","1998-02-09","1","143.28","Seven Seas Imports","90 Wadhurst Rd.","London","","OX15 4NB","UK","2025-01-28 21:00:22.052661","2025-01-28 21:00:23.010306","2025-01-28 21:00:22.880445",NULL,"1738098023010",NULL,"1738098022345","10869","23","9","50","0","2025-01-28 21:00:22.237558","2025-01-28 21:00:23.335317","2025-01-28 21:00:23.115917",NULL,"1738098023335",NULL,"1738098022345"
"10869","SEVES","5","1998-02-04","1998-03-04","1998-02-09","1","143.28","Seven Seas Imports","90 Wadhurst Rd.","London","","OX15 4NB","UK","2025-01-28 21:00:22.052661","2025-01-28 21:00:23.010306","2025-01-28 21:00:22.880445",NULL,"1738098023010",NULL,"1738098022345","10869","68","12.5","20","0","2025-01-28 21:00:22.237634","2025-01-28 21:00:23.335437","2025-01-28 21:00:23.115917",NULL,"1738098023335",NULL,"1738098022345"
"10870","WOLZA","5","1998-02-04","1998-03-04","1998-02-13","3","12.04","Wolski Zajazd","ul. Filtrowa 68","Warszawa","","01-012","Poland","2025-01-28 21:00:22.052733","2025-01-28 21:00:23.010494","2025-01-28 21:00:22.880445",NULL,"1738098023011",NULL,"1738098022345","10870","35","18","3","0","2025-01-28 21:00:22.237717","2025-01-28 21:00:23.335552","2025-01-28 21:00:23.115917",NULL,"1738098023336",NULL,"1738098022345"
"10870","WOLZA","5","1998-02-04","1998-03-04","1998-02-13","3","12.04","Wolski Zajazd","ul. Filtrowa 68","Warszawa","","01-012","Poland","2025-01-28 21:00:22.052733","2025-01-28 21:00:23.010494","2025-01-28 21:00:22.880445",NULL,"1738098023011",NULL,"1738098022345","10870","51","53","2","0","2025-01-28 21:00:22.237801","2025-01-28 21:00:23.335665","2025-01-28 21:00:23.115917",NULL,"1738098023336",NULL,"1738098022345"
"10871","BONAP","9","1998-02-05","1998-03-05","1998-02-10","2","112.27","Bon app'","12, rue des Bouchers","Marseille","","13008","France","2025-01-28 21:00:22.052792","2025-01-28 21:00:23.010691","2025-01-28 21:00:22.880445",NULL,"1738098023011",NULL,"1738098022345","10871","6","25","50","0.05","2025-01-28 21:00:22.237885","2025-01-28 21:00:23.335778","2025-01-28 21:00:23.115917",NULL,"1738098023336",NULL,"1738098022345"
"10871","BONAP","9","1998-02-05","1998-03-05","1998-02-10","2","112.27","Bon app'","12, rue des Bouchers","Marseille","","13008","France","2025-01-28 21:00:22.052792","2025-01-28 21:00:23.010691","2025-01-28 21:00:22.880445",NULL,"1738098023011",NULL,"1738098022345","10871","16","17.45","12","0.05","2025-01-28 21:00:22.237968","2025-01-28 21:00:23.335923","2025-01-28 21:00:23.115917",NULL,"1738098023336",NULL,"1738098022345"
"10871","BONAP","9","1998-02-05","1998-03-05","1998-02-10","2","112.27","Bon app'","12, rue des Bouchers","Marseille","","13008","France","2025-01-28 21:00:22.052792","2025-01-28 21:00:23.010691","2025-01-28 21:00:22.880445",NULL,"1738098023011",NULL,"1738098022345","10871","17","39","16","0.05","2025-01-28 21:00:22.238051","2025-01-28 21:00:23.336041","2025-01-28 21:00:23.115917",NULL,"1738098023336",NULL,"1738098022345"
"10872","GODOS","5","1998-02-05","1998-03-05","1998-02-09","2","175.32","Godos Cocina Típica","C/ Romero, 33","Sevilla","","41101","Spain","2025-01-28 21:00:22.052849","2025-01-28 21:00:23.010932","2025-01-28 21:00:22.880445",NULL,"1738098023011",NULL,"1738098022345","10872","55","24","10","0.05","2025-01-28 21:00:22.238134","2025-01-28 21:00:23.336196","2025-01-28 21:00:23.115917",NULL,"1738098023336",NULL,"1738098022345"
"10872","GODOS","5","1998-02-05","1998-03-05","1998-02-09","2","175.32","Godos Cocina Típica","C/ Romero, 33","Sevilla","","41101","Spain","2025-01-28 21:00:22.052849","2025-01-28 21:00:23.010932","2025-01-28 21:00:22.880445",NULL,"1738098023011",NULL,"1738098022345","10872","62","49.3","20","0.05","2025-01-28 21:00:22.238218","2025-01-28 21:00:23.336338","2025-01-28 21:00:23.115917",NULL,"1738098023336",NULL,"1738098022345"
"10872","GODOS","5","1998-02-05","1998-03-05","1998-02-09","2","175.32","Godos Cocina Típica","C/ Romero, 33","Sevilla","","41101","Spain","2025-01-28 21:00:22.052849","2025-01-28 21:00:23.010932","2025-01-28 21:00:22.880445",NULL,"1738098023011",NULL,"1738098022345","10872","64","33.25","15","0.05","2025-01-28 21:00:22.23834","2025-01-28 21:00:23.336461","2025-01-28 21:00:23.115917",NULL,"1738098023336",NULL,"1738098022345"
"10872","GODOS","5","1998-02-05","1998-03-05","1998-02-09","2","175.32","Godos Cocina Típica","C/ Romero, 33","Sevilla","","41101","Spain","2025-01-28 21:00:22.052849","2025-01-28 21:00:23.010932","2025-01-28 21:00:22.880445",NULL,"1738098023011",NULL,"1738098022345","10872","65","21.05","21","0.05","2025-01-28 21:00:22.238431","2025-01-28 21:00:23.33664","2025-01-28 21:00:23.115917",NULL,"1738098023337",NULL,"1738098022345"
"10873","WILMK","4","1998-02-06","1998-03-06","1998-02-09","1","0.82","Wilman Kala","Keskuskatu 45","Helsinki","","21240","Finland","2025-01-28 21:00:22.052905","2025-01-28 21:00:23.011168","2025-01-28 21:00:22.880445",NULL,"1738098023011",NULL,"1738098022345","10873","21","10","20","0","2025-01-28 21:00:22.238485","2025-01-28 21:00:23.336762","2025-01-28 21:00:23.115917",NULL,"1738098023337",NULL,"1738098022345"
"10873","WILMK","4","1998-02-06","1998-03-06","1998-02-09","1","0.82","Wilman Kala","Keskuskatu 45","Helsinki","","21240","Finland","2025-01-28 21:00:22.052905","2025-01-28 21:00:23.011168","2025-01-28 21:00:22.880445",NULL,"1738098023011",NULL,"1738098022345","10873","28","45.6","3","0","2025-01-28 21:00:22.238558","2025-01-28 21:00:23.336875","2025-01-28 21:00:23.115917",NULL,"1738098023337",NULL,"1738098022345"
"10874","GODOS","5","1998-02-06","1998-03-06","1998-02-11","2","19.58","Godos Cocina Típica","C/ Romero, 33","Sevilla","","41101","Spain","2025-01-28 21:00:22.052976","2025-01-28 21:00:23.011353","2025-01-28 21:00:22.880445",NULL,"1738098023011",NULL,"1738098022345","10874","10","31","10","0","2025-01-28 21:00:22.238642","2025-01-28 21:00:23.336994","2025-01-28 21:00:23.115917",NULL,"1738098023337",NULL,"1738098022345"
"10875","BERGS","4","1998-02-06","1998-03-06","1998-03-03","2","32.37","Berglunds snabbköp","Berguvsvägen  8","Luleå","","S-958 22","Sweden","2025-01-28 21:00:22.053074","2025-01-28 21:00:23.011519","2025-01-28 21:00:22.880445",NULL,"1738098023012",NULL,"1738098022345","10875","19","9.2","25","0","2025-01-28 21:00:22.238726","2025-01-28 21:00:23.33711","2025-01-28 21:00:23.115917",NULL,"1738098023337",NULL,"1738098022345"
"10875","BERGS","4","1998-02-06","1998-03-06","1998-03-03","2","32.37","Berglunds snabbköp","Berguvsvägen  8","Luleå","","S-958 22","Sweden","2025-01-28 21:00:22.053074","2025-01-28 21:00:23.011519","2025-01-28 21:00:22.880445",NULL,"1738098023012",NULL,"1738098022345","10875","47","9.5","21","0.1","2025-01-28 21:00:22.238811","2025-01-28 21:00:23.337223","2025-01-28 21:00:23.115917",NULL,"1738098023337",NULL,"1738098022345"
"10875","BERGS","4","1998-02-06","1998-03-06","1998-03-03","2","32.37","Berglunds snabbköp","Berguvsvägen  8","Luleå","","S-958 22","Sweden","2025-01-28 21:00:22.053074","2025-01-28 21:00:23.011519","2025-01-28 21:00:22.880445",NULL,"1738098023012",NULL,"1738098022345","10875","49","20","15","0","2025-01-28 21:00:22.238894","2025-01-28 21:00:23.337343","2025-01-28 21:00:23.115917",NULL,"1738098023337",NULL,"1738098022345"
"10876","BONAP","7","1998-02-09","1998-03-09","1998-02-12","3","60.42","Bon app'","12, rue des Bouchers","Marseille","","13008","France","2025-01-28 21:00:22.05319","2025-01-28 21:00:23.011693","2025-01-28 21:00:22.880445",NULL,"1738098023012",NULL,"1738098022345","10876","46","12","21","0","2025-01-28 21:00:22.238977","2025-01-28 21:00:23.337456","2025-01-28 21:00:23.115917",NULL,"1738098023337",NULL,"1738098022345"
"10876","BONAP","7","1998-02-09","1998-03-09","1998-02-12","3","60.42","Bon app'","12, rue des Bouchers","Marseille","","13008","France","2025-01-28 21:00:22.05319","2025-01-28 21:00:23.011693","2025-01-28 21:00:22.880445",NULL,"1738098023012",NULL,"1738098022345","10876","64","33.25","20","0","2025-01-28 21:00:22.23908","2025-01-28 21:00:23.337577","2025-01-28 21:00:23.115917",NULL,"1738098023338",NULL,"1738098022345"
"10877","RICAR","1","1998-02-09","1998-03-09","1998-02-19","1","38.06","Ricardo Adocicados","Av. Copacabana, 267","Rio de Janeiro","RJ","02389-890","Brazil","2025-01-28 21:00:22.053261","2025-01-28 21:00:23.01186","2025-01-28 21:00:22.880445",NULL,"1738098023012",NULL,"1738098022345","10877","16","17.45","30","0.25","2025-01-28 21:00:22.239165","2025-01-28 21:00:23.337695","2025-01-28 21:00:23.115917",NULL,"1738098023338",NULL,"1738098022345"
"10877","RICAR","1","1998-02-09","1998-03-09","1998-02-19","1","38.06","Ricardo Adocicados","Av. Copacabana, 267","Rio de Janeiro","RJ","02389-890","Brazil","2025-01-28 21:00:22.053261","2025-01-28 21:00:23.01186","2025-01-28 21:00:22.880445",NULL,"1738098023012",NULL,"1738098022345","10877","18","62.5","25","0","2025-01-28 21:00:22.239249","2025-01-28 21:00:23.337811","2025-01-28 21:00:23.115917",NULL,"1738098023338",NULL,"1738098022345"
"10878","QUICK","4","1998-02-10","1998-03-10","1998-02-12","1","46.69","QUICK-Stop","Taucherstraße 10","Cunewalde","","01307","Germany","2025-01-28 21:00:22.05336","2025-01-28 21:00:23.012032","2025-01-28 21:00:22.880445",NULL,"1738098023012",NULL,"1738098022345","10878","20","81","20","0.05","2025-01-28 21:00:22.23937","2025-01-28 21:00:23.337924","2025-01-28 21:00:23.115917",NULL,"1738098023338",NULL,"1738098022345"
"10879","WILMK","3","1998-02-10","1998-03-10","1998-02-12","3","8.5","Wilman Kala","Keskuskatu 45","Helsinki","","21240","Finland","2025-01-28 21:00:22.05347","2025-01-28 21:00:23.012204","2025-01-28 21:00:22.880445",NULL,"1738098023012",NULL,"1738098022345","10879","40","18.4","12","0","2025-01-28 21:00:22.239469","2025-01-28 21:00:23.338042","2025-01-28 21:00:23.115917",NULL,"1738098023338",NULL,"1738098022345"
"10879","WILMK","3","1998-02-10","1998-03-10","1998-02-12","3","8.5","Wilman Kala","Keskuskatu 45","Helsinki","","21240","Finland","2025-01-28 21:00:22.05347","2025-01-28 21:00:23.012204","2025-01-28 21:00:22.880445",NULL,"1738098023012",NULL,"1738098022345","10879","65","21.05","10","0","2025-01-28 21:00:22.239523","2025-01-28 21:00:23.338155","2025-01-28 21:00:23.115917",NULL,"1738098023338",NULL,"1738098022345"
"10879","WILMK","3","1998-02-10","1998-03-10","1998-02-12","3","8.5","Wilman Kala","Keskuskatu 45","Helsinki","","21240","Finland","2025-01-28 21:00:22.05347","2025-01-28 21:00:23.012204","2025-01-28 21:00:22.880445",NULL,"1738098023012",NULL,"1738098022345","10879","76","18","10","0","2025-01-28 21:00:22.239599","2025-01-28 21:00:23.338314","2025-01-28 21:00:23.115917",NULL,"1738098023338",NULL,"1738098022345"
"10880","FOLKO","7","1998-02-10","1998-03-24","1998-02-18","1","88.01","Folk och fä HB","Åkergatan 24","Bräcke","","S-844 67","Sweden","2025-01-28 21:00:22.0536","2025-01-28 21:00:23.01237","2025-01-28 21:00:22.880445",NULL,"1738098023012",NULL,"1738098022345","10880","23","9","30","0.2","2025-01-28 21:00:22.239682","2025-01-28 21:00:23.338433","2025-01-28 21:00:23.115917",NULL,"1738098023338",NULL,"1738098022345"
"10880","FOLKO","7","1998-02-10","1998-03-24","1998-02-18","1","88.01","Folk och fä HB","Åkergatan 24","Bräcke","","S-844 67","Sweden","2025-01-28 21:00:22.0536","2025-01-28 21:00:23.01237","2025-01-28 21:00:22.880445",NULL,"1738098023012",NULL,"1738098022345","10880","61","28.5","30","0.2","2025-01-28 21:00:22.239766","2025-01-28 21:00:23.338553","2025-01-28 21:00:23.115917",NULL,"1738098023339",NULL,"1738098022345"
"10880","FOLKO","7","1998-02-10","1998-03-24","1998-02-18","1","88.01","Folk och fä HB","Åkergatan 24","Bräcke","","S-844 67","Sweden","2025-01-28 21:00:22.0536","2025-01-28 21:00:23.01237","2025-01-28 21:00:22.880445",NULL,"1738098023012",NULL,"1738098022345","10880","70","15","50","0.2","2025-01-28 21:00:22.23985","2025-01-28 21:00:23.338666","2025-01-28 21:00:23.115917",NULL,"1738098023339",NULL,"1738098022345"
"10881","CACTU","4","1998-02-11","1998-03-11","1998-02-18","1","2.84","Cactus Comidas para llevar","Cerrito 333","Buenos Aires","","1010","Argentina","2025-01-28 21:00:22.053735","2025-01-28 21:00:23.012585","2025-01-28 21:00:22.880445",NULL,"1738098023013",NULL,"1738098022345","10881","73","15","10","0","2025-01-28 21:00:22.239936","2025-01-28 21:00:23.338777","2025-01-28 21:00:23.115917",NULL,"1738098023339",NULL,"1738098022345"
"10882","SAVEA","4","1998-02-11","1998-03-11","1998-02-20","3","23.1","Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA","2025-01-28 21:00:22.053844","2025-01-28 21:00:23.012762","2025-01-28 21:00:22.880445",NULL,"1738098023013",NULL,"1738098022345","10882","42","14","25","0","2025-01-28 21:00:22.240019","2025-01-28 21:00:23.338892","2025-01-28 21:00:23.115917",NULL,"1738098023339",NULL,"1738098022345"
"10882","SAVEA","4","1998-02-11","1998-03-11","1998-02-20","3","23.1","Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA","2025-01-28 21:00:22.053844","2025-01-28 21:00:23.012762","2025-01-28 21:00:22.880445",NULL,"1738098023013",NULL,"1738098022345","10882","49","20","20","0.15","2025-01-28 21:00:22.240101","2025-01-28 21:00:23.339004","2025-01-28 21:00:23.115917",NULL,"1738098023339",NULL,"1738098022345"
"10882","SAVEA","4","1998-02-11","1998-03-11","1998-02-20","3","23.1","Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA","2025-01-28 21:00:22.053844","2025-01-28 21:00:23.012762","2025-01-28 21:00:22.880445",NULL,"1738098023013",NULL,"1738098022345","10882","54","7.45","32","0.15","2025-01-28 21:00:22.240183","2025-01-28 21:00:23.339116","2025-01-28 21:00:23.115917",NULL,"1738098023339",NULL,"1738098022345"
"10883","LONEP","8","1998-02-12","1998-03-12","1998-02-20","3","0.53","Lonesome Pine Restaurant","89 Chiaroscuro Rd.","Portland","OR","97219","USA","2025-01-28 21:00:22.05395","2025-01-28 21:00:23.012935","2025-01-28 21:00:22.880445",NULL,"1738098023013",NULL,"1738098022345","10883","24","4.5","8","0","2025-01-28 21:00:22.240267","2025-01-28 21:00:23.33923","2025-01-28 21:00:23.115917",NULL,"1738098023339",NULL,"1738098022345"
"10884","LETSS","4","1998-02-12","1998-03-12","1998-02-13","2","90.97","Let's Stop N Shop","87 Polk St. Suite 5","San Francisco","CA","94117","USA","2025-01-28 21:00:22.054062","2025-01-28 21:00:23.013103","2025-01-28 21:00:22.880445",NULL,"1738098023013",NULL,"1738098022345","10884","21","10","40","0.05","2025-01-28 21:00:22.240349","2025-01-28 21:00:23.339398","2025-01-28 21:00:23.115917",NULL,"1738098023339",NULL,"1738098022345"
"10884","LETSS","4","1998-02-12","1998-03-12","1998-02-13","2","90.97","Let's Stop N Shop","87 Polk St. Suite 5","San Francisco","CA","94117","USA","2025-01-28 21:00:22.054062","2025-01-28 21:00:23.013103","2025-01-28 21:00:22.880445",NULL,"1738098023013",NULL,"1738098022345","10884","56","38","21","0.05","2025-01-28 21:00:22.240402","2025-01-28 21:00:23.339564","2025-01-28 21:00:23.115917",NULL,"1738098023340",NULL,"1738098022345"
"10884","LETSS","4","1998-02-12","1998-03-12","1998-02-13","2","90.97","Let's Stop N Shop","87 Polk St. Suite 5","San Francisco","CA","94117","USA","2025-01-28 21:00:22.054062","2025-01-28 21:00:23.013103","2025-01-28 21:00:22.880445",NULL,"1738098023013",NULL,"1738098022345","10884","65","21.05","12","0.05","2025-01-28 21:00:22.240477","2025-01-28 21:00:23.339696","2025-01-28 21:00:23.115917",NULL,"1738098023340",NULL,"1738098022345"
"10885","SUPRD","6","1998-02-12","1998-03-12","1998-02-18","3","5.64","Suprêmes délices","Boulevard Tirou, 255","Charleroi","","B-6000","Belgium","2025-01-28 21:00:22.054178","2025-01-28 21:00:23.013301","2025-01-28 21:00:22.880445",NULL,"1738098023013",NULL,"1738098022345","10885","2","19","20","0","2025-01-28 21:00:22.240531","2025-01-28 21:00:23.339814","2025-01-28 21:00:23.115917",NULL,"1738098023340",NULL,"1738098022345"
"10885","SUPRD","6","1998-02-12","1998-03-12","1998-02-18","3","5.64","Suprêmes délices","Boulevard Tirou, 255","Charleroi","","B-6000","Belgium","2025-01-28 21:00:22.054178","2025-01-28 21:00:23.013301","2025-01-28 21:00:22.880445",NULL,"1738098023013",NULL,"1738098022345","10885","24","4.5","12","0","2025-01-28 21:00:22.240604","2025-01-28 21:00:23.339927","2025-01-28 21:00:23.115917",NULL,"1738098023340",NULL,"1738098022345"
"10885","SUPRD","6","1998-02-12","1998-03-12","1998-02-18","3","5.64","Suprêmes délices","Boulevard Tirou, 255","Charleroi","","B-6000","Belgium","2025-01-28 21:00:22.054178","2025-01-28 21:00:23.013301","2025-01-28 21:00:22.880445",NULL,"1738098023013",NULL,"1738098022345","10885","70","15","30","0","2025-01-28 21:00:22.240688","2025-01-28 21:00:23.340042","2025-01-28 21:00:23.115917",NULL,"1738098023340",NULL,"1738098022345"
"10885","SUPRD","6","1998-02-12","1998-03-12","1998-02-18","3","5.64","Suprêmes délices","Boulevard Tirou, 255","Charleroi","","B-6000","Belgium","2025-01-28 21:00:22.054178","2025-01-28 21:00:23.013301","2025-01-28 21:00:22.880445",NULL,"1738098023013",NULL,"1738098022345","10885","77","13","25","0","2025-01-28 21:00:22.240772","2025-01-28 21:00:23.340246","2025-01-28 21:00:23.115917",NULL,"1738098023340",NULL,"1738098022345"
"10886","HANAR","1","1998-02-13","1998-03-13","1998-03-02","1","4.99","Hanari Carnes","Rua do Paço, 67","Rio de Janeiro","RJ","05454-876","Brazil","2025-01-28 21:00:22.054283","2025-01-28 21:00:23.013467","2025-01-28 21:00:22.880445",NULL,"1738098023013",NULL,"1738098022345","10886","10","31","70","0","2025-01-28 21:00:22.240856","2025-01-28 21:00:23.340419","2025-01-28 21:00:23.115917",NULL,"1738098023340",NULL,"1738098022345"
"10886","HANAR","1","1998-02-13","1998-03-13","1998-03-02","1","4.99","Hanari Carnes","Rua do Paço, 67","Rio de Janeiro","RJ","05454-876","Brazil","2025-01-28 21:00:22.054283","2025-01-28 21:00:23.013467","2025-01-28 21:00:22.880445",NULL,"1738098023013",NULL,"1738098022345","10886","31","12.5","35","0","2025-01-28 21:00:22.240938","2025-01-28 21:00:23.340586","2025-01-28 21:00:23.115917",NULL,"1738098023341",NULL,"1738098022345"
"10886","HANAR","1","1998-02-13","1998-03-13","1998-03-02","1","4.99","Hanari Carnes","Rua do Paço, 67","Rio de Janeiro","RJ","05454-876","Brazil","2025-01-28 21:00:22.054283","2025-01-28 21:00:23.013467","2025-01-28 21:00:22.880445",NULL,"1738098023013",NULL,"1738098022345","10886","77","13","40","0","2025-01-28 21:00:22.241021","2025-01-28 21:00:23.340709","2025-01-28 21:00:23.115917",NULL,"1738098023341",NULL,"1738098022345"
"10887","GALED","8","1998-02-13","1998-03-13","1998-02-16","3","1.25","Galería del gastronómo","Rambla de Cataluña, 23","Barcelona","","8022","Spain","2025-01-28 21:00:22.054384","2025-01-28 21:00:23.013642","2025-01-28 21:00:22.880445",NULL,"1738098023014",NULL,"1738098022345","10887","25","14","5","0","2025-01-28 21:00:22.241111","2025-01-28 21:00:23.340832","2025-01-28 21:00:23.115917",NULL,"1738098023341",NULL,"1738098022345"
"10888","GODOS","1","1998-02-16","1998-03-16","1998-02-23","2","51.87","Godos Cocina Típica","C/ Romero, 33","Sevilla","","41101","Spain","2025-01-28 21:00:22.054486","2025-01-28 21:00:23.013807","2025-01-28 21:00:22.880445",NULL,"1738098023014",NULL,"1738098022345","10888","2","19","20","0","2025-01-28 21:00:22.241195","2025-01-28 21:00:23.340945","2025-01-28 21:00:23.115917",NULL,"1738098023341",NULL,"1738098022345"
"10888","GODOS","1","1998-02-16","1998-03-16","1998-02-23","2","51.87","Godos Cocina Típica","C/ Romero, 33","Sevilla","","41101","Spain","2025-01-28 21:00:22.054486","2025-01-28 21:00:23.013807","2025-01-28 21:00:22.880445",NULL,"1738098023014",NULL,"1738098022345","10888","68","12.5","18","0","2025-01-28 21:00:22.241278","2025-01-28 21:00:23.341062","2025-01-28 21:00:23.115917",NULL,"1738098023341",NULL,"1738098022345"
"10889","RATTC","9","1998-02-16","1998-03-16","1998-02-23","3","280.61","Rattlesnake Canyon Grocery","2817 Milton Dr.","Albuquerque","NM","87110","USA","2025-01-28 21:00:22.054588","2025-01-28 21:00:23.013975","2025-01-28 21:00:22.880445",NULL,"1738098023014",NULL,"1738098022345","10889","11","21","40","0","2025-01-28 21:00:22.241361","2025-01-28 21:00:23.341174","2025-01-28 21:00:23.115917",NULL,"1738098023341",NULL,"1738098022345"
"10889","RATTC","9","1998-02-16","1998-03-16","1998-02-23","3","280.61","Rattlesnake Canyon Grocery","2817 Milton Dr.","Albuquerque","NM","87110","USA","2025-01-28 21:00:22.054588","2025-01-28 21:00:23.013975","2025-01-28 21:00:22.880445",NULL,"1738098023014",NULL,"1738098022345","10889","38","263.5","40","0","2025-01-28 21:00:22.241444","2025-01-28 21:00:23.341376","2025-01-28 21:00:23.115917",NULL,"1738098023341",NULL,"1738098022345"
"10890","DUMON","7","1998-02-16","1998-03-16","1998-02-18","1","32.76","Du monde entier","67, rue des Cinquante Otages","Nantes","","44000","France","2025-01-28 21:00:22.054693","2025-01-28 21:00:23.014202","2025-01-28 21:00:22.880445",NULL,"1738098023014",NULL,"1738098022345","10890","17","39","15","0","2025-01-28 21:00:22.241526","2025-01-28 21:00:23.341518","2025-01-28 21:00:23.115917",NULL,"1738098023342",NULL,"1738098022345"
"10890","DUMON","7","1998-02-16","1998-03-16","1998-02-18","1","32.76","Du monde entier","67, rue des Cinquante Otages","Nantes","","44000","France","2025-01-28 21:00:22.054693","2025-01-28 21:00:23.014202","2025-01-28 21:00:22.880445",NULL,"1738098023014",NULL,"1738098022345","10890","34","14","10","0","2025-01-28 21:00:22.241609","2025-01-28 21:00:23.341634","2025-01-28 21:00:23.115917",NULL,"1738098023342",NULL,"1738098022345"
"10890","DUMON","7","1998-02-16","1998-03-16","1998-02-18","1","32.76","Du monde entier","67, rue des Cinquante Otages","Nantes","","44000","France","2025-01-28 21:00:22.054693","2025-01-28 21:00:23.014202","2025-01-28 21:00:22.880445",NULL,"1738098023014",NULL,"1738098022345","10890","41","9.65","14","0","2025-01-28 21:00:22.241693","2025-01-28 21:00:23.341746","2025-01-28 21:00:23.115917",NULL,"1738098023342",NULL,"1738098022345"
"10891","LEHMS","7","1998-02-17","1998-03-17","1998-02-19","2","20.37","Lehmanns Marktstand","Magazinweg 7","Frankfurt a.M.","","60528","Germany","2025-01-28 21:00:22.054835","2025-01-28 21:00:23.014392","2025-01-28 21:00:22.880445",NULL,"1738098023014",NULL,"1738098022345","10891","30","25.89","15","0.05","2025-01-28 21:00:22.241776","2025-01-28 21:00:23.341863","2025-01-28 21:00:23.115917",NULL,"1738098023342",NULL,"1738098022345"
"10892","MAISD","4","1998-02-17","1998-03-17","1998-02-19","2","120.27","Maison Dewey","Rue Joseph-Bens 532","Bruxelles","","B-1180","Belgium","2025-01-28 21:00:22.054909","2025-01-28 21:00:23.014606","2025-01-28 21:00:22.880445",NULL,"1738098023015",NULL,"1738098022345","10892","59","55","40","0.05","2025-01-28 21:00:22.241859","2025-01-28 21:00:23.341976","2025-01-28 21:00:23.115917",NULL,"1738098023342",NULL,"1738098022345"
"10893","KOENE","9","1998-02-18","1998-03-18","1998-02-20","2","77.78","Königlich Essen","Maubelstr. 90","Brandenburg","","14776","Germany","2025-01-28 21:00:22.055008","2025-01-28 21:00:23.014782","2025-01-28 21:00:22.880445",NULL,"1738098023015",NULL,"1738098022345","10893","8","40","30","0","2025-01-28 21:00:22.241942","2025-01-28 21:00:23.342088","2025-01-28 21:00:23.115917",NULL,"1738098023342",NULL,"1738098022345"
"10893","KOENE","9","1998-02-18","1998-03-18","1998-02-20","2","77.78","Königlich Essen","Maubelstr. 90","Brandenburg","","14776","Germany","2025-01-28 21:00:22.055008","2025-01-28 21:00:23.014782","2025-01-28 21:00:22.880445",NULL,"1738098023015",NULL,"1738098022345","10893","24","4.5","10","0","2025-01-28 21:00:22.242025","2025-01-28 21:00:23.342237","2025-01-28 21:00:23.115917",NULL,"1738098023342",NULL,"1738098022345"
"10893","KOENE","9","1998-02-18","1998-03-18","1998-02-20","2","77.78","Königlich Essen","Maubelstr. 90","Brandenburg","","14776","Germany","2025-01-28 21:00:22.055008","2025-01-28 21:00:23.014782","2025-01-28 21:00:22.880445",NULL,"1738098023015",NULL,"1738098022345","10893","29","123.79","24","0","2025-01-28 21:00:22.242108","2025-01-28 21:00:23.342365","2025-01-28 21:00:23.115917",NULL,"1738098023342",NULL,"1738098022345"
"10893","KOENE","9","1998-02-18","1998-03-18","1998-02-20","2","77.78","Königlich Essen","Maubelstr. 90","Brandenburg","","14776","Germany","2025-01-28 21:00:22.055008","2025-01-28 21:00:23.014782","2025-01-28 21:00:22.880445",NULL,"1738098023015",NULL,"1738098022345","10893","30","25.89","35","0","2025-01-28 21:00:22.24219","2025-01-28 21:00:23.34248","2025-01-28 21:00:23.115917",NULL,"1738098023342",NULL,"1738098022345"
"10893","KOENE","9","1998-02-18","1998-03-18","1998-02-20","2","77.78","Königlich Essen","Maubelstr. 90","Brandenburg","","14776","Germany","2025-01-28 21:00:22.055008","2025-01-28 21:00:23.014782","2025-01-28 21:00:22.880445",NULL,"1738098023015",NULL,"1738098022345","10893","36","19","20","0","2025-01-28 21:00:22.242273","2025-01-28 21:00:23.342593","2025-01-28 21:00:23.115917",NULL,"1738098023343",NULL,"1738098022345"
"10894","SAVEA","1","1998-02-18","1998-03-18","1998-02-20","1","116.13","Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA","2025-01-28 21:00:22.055138","2025-01-28 21:00:23.014949","2025-01-28 21:00:22.880445",NULL,"1738098023015",NULL,"1738098022345","10894","13","6","28","0.05","2025-01-28 21:00:22.242357","2025-01-28 21:00:23.342738","2025-01-28 21:00:23.115917",NULL,"1738098023343",NULL,"1738098022345"
"10894","SAVEA","1","1998-02-18","1998-03-18","1998-02-20","1","116.13","Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA","2025-01-28 21:00:22.055138","2025-01-28 21:00:23.014949","2025-01-28 21:00:22.880445",NULL,"1738098023015",NULL,"1738098022345","10894","69","36","50","0.05","2025-01-28 21:00:22.242444","2025-01-28 21:00:23.342854","2025-01-28 21:00:23.115917",NULL,"1738098023343",NULL,"1738098022345"
